__label__ham	Will Ã_ b going to esplanade fr home?
__label__ham	happened here while you were adventuring
__label__ham	Omg how did u know what I ate?
__label__spam	ijijknbkj
__label__ham	If I get there before you after your ten billion calls and texts so help me god
__label__ham	no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?
__label__spam	Kujghf
__label__ham	She's fine. Good to hear from you. How are you my dear? Happy new year oh.
__label__ham	Carlos took a while (again), we leave in a minute
__label__ham	Please give it 2  or i will pick it up on Tuesday evening about 8 if that is ok.
__label__ham	Then cant get da laptop? My matric card wif Ã_ lei... 
__label__ham	By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies
__label__ham	Well I wasn't available as I washob nobbing with last night so they had to ask Nickey Platt instead of me!;
__label__ham	Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow.
__label__ham	PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx
__label__spam	Iuyghjygvbhj
__label__ham	Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;
__label__spam	keygbfukabwuefbiau
__label__ham	Are you at work right now ?
__label__ham	\Wen u miss someone
__label__spam	Kjsnfk
__label__ham	I called and said all to him:)then he have to choose this future.
__label__ham	Thanx a lot 4 ur help!
__label__ham	Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-)
__label__spam	lherglfshwerkfn ahkweh flkawhjelfjalwsjeflaw jeflakjwelf 
__label__ham	Thatâ°ÃÃ·s the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!
__label__spam	Akwhbefkpfnauwehnfkabwef
__label__ham	Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.
__label__ham	I dun believe u. I thk u told him.
__label__ham	Sir send to group mail check it.
__label__ham	Shall i come to get pickle
__label__ham	GIRL, U KNOW GAIL IS NEVA WRONG!!TAKE CARE SWEET
__label__ham	Wait, do you know if wesleys in town? I bet she does hella drugs!
__label__ham	Wat Ã_ doing now?
__label__ham	Then why you came to hostel.
__label__spam	Hdghdfghdbvghjnbdfed
__label__ham	You are a very very very very bad girl. Or lady.
__label__ham	Faith makes things possible,Hope makes things work,Love makes things beautiful,May you have all three this Christmas!Merry Christmas!
__label__ham	Sorry my roommates took forever, it ok if I come by now?
__label__ham	Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*
__label__ham	Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?
__label__spam	Drxdfxsqwaaqaq
__label__ham	Yup n her fren lor. I'm meeting my fren at 730.
__label__spam	Qwerewrdfxgcgihbvjnjbkn mvhjn gcjvn hjkbm 
__label__ham	Just checking in on you. Really do miss seeing Jeremiah. Do have a great month
__label__ham	Mum not going robinson already.
__label__ham	There is a first time for everything :)
__label__ham	Yes da. Any plm at ur office
__label__ham	New car and house for my parents.:)i have only new job in hand:)
__label__ham	Neva mind it's ok..
__label__ham	Jay is snickering and tells me that x is totally fucking up the chords as we speak
__label__spam	cfgvhbv hgbjvghbjvghb
__label__ham	Sorry, I guess whenever I can get a hold of my connections, maybe an hour or two? I'll text you
__label__ham	Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow
__label__spam	saskdaxmcnvbxeriw
__label__spam	Iluhdilfghqih wfwef
__label__ham	Wa... U so efficient... Gee... Thanx...
__label__ham	K, wat s tht incident?
__label__spam	Gfjhtfh
__label__ham	Aiyar sorry lor forgot 2 tell u...
__label__ham	Dude sux for snake. He got old and raiden got buff
__label__spam	Gkhgkhg
__label__ham	Done it but internet connection v slow and canâ°ÃÃ·t send it. Will try again later or first thing tomo.
__label__ham	Does uncle timi help in clearing cars
__label__ham	He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment
__label__ham	I'm wif him now buying tix lar...
__label__spam	Fgjkvujgvuj
__label__ham	I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet.
__label__ham	Hey i'm bored... So i'm thinking of u... So wat r u doing?
__label__ham	2 celebrate my bÃ¥Ãday, y else?
__label__ham	Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...
__label__ham	Do u knw dis no. &lt;#&gt; ?
__label__ham	Haha... Sounds crazy, dunno can tahan anot...
__label__ham	Somewhr someone is surely made 4 u. And God has decided a perfect time to make u meet dat person. . . . till den, . . . . . Enjoy ur crushes..!!!;-)
__label__ham	Tell me they're female :V how're you throwing in? We're deciding what all to get now
__label__ham	"\Im on gloucesterroad what are uup to later?\"""""
__label__ham	U're welcome... Caught u using broken english again...
__label__ham	I can ask around but there's not a lot in terms of mids up here
__label__ham	Thats cool. i liked your photos. You are very sexy!
__label__spam	Nxnckvj
__label__ham	I went to project centre
__label__ham	Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home
__label__ham	I doubt you could handle 5 times per night in any case...
__label__ham	I said its okay. Sorry
__label__ham	Gd luck 4 ur exams :-)
__label__ham	So dont use hook up any how
__label__spam	Ytufgkukhvtdgguyk
__label__ham	Lol! Oops sorry! Have fun. 
__label__ham	Yup ok thanx...
__label__spam	Fyghcvgbh
__label__ham	Only just got this message, not ignoring you. Yes, i was. Shopping that is
__label__ham	You busy or can I come by at some point and figure out what we're doing tomorrow
__label__ham	Its hard to believe things like this. All can say lie but think twice before saying anything to me.
__label__ham	Thanx 4 sending me home...
__label__ham	He is there. You call and meet him
__label__ham	Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?
__label__spam	Swgehkfbhakwhbefkahbwkef
__label__ham	Was actually about to send you a reminder today. Have a wonderful weekend
__label__ham	awesome, how do I deal with the gate? Charles told me last night but, uh, yeah
__label__ham	Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served
__label__ham	Mm you ask him to come its enough :-)
__label__ham	I have a sore throat. It's scratches when I talk
__label__spam	Wsdfghyuj
__label__spam	iwhlrelfiahlwefhalwhnefjla hwefhalwefjhailw jefoaiwjelfhawl isfhalkwefh
__label__spam	Ujikkjnqaaqwsdfczxc
__label__ham	i can call in  &lt;#&gt;  min if thats ok
__label__ham	I will see in half an hour
__label__spam	Vbnvghbjvgjbvgbj
__label__ham	Did u download the fring app?
__label__ham	Oh yes I can speak txt 2 u no! Hmm. Did u get  email?
__label__ham	Have you started in skye
__label__ham	S.this will increase the chance of winning.
__label__spam	puohuigyut7reydrtufugdzxdtfytugyi
__label__ham	Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL
__label__spam	Rdtfyguhgvcvhbjujbgyfghvfdt
__label__spam	Olnbgkhbdyfjghyrdufykgbohkjbrdycfh vnohkjb
__label__spam	Mnbhvgfresdtyfgu
__label__spam	Ohejrlgshnlejrnflsenr fjls ehrfleirafhi
__label__ham	Then anything special?
__label__ham	Sure but since my parents will be working on Tuesday I don't really need a cover story
__label__spam	Qhiehapiosuhfnpqihfba
__label__ham	What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.
__label__ham	Ok thanx...
__label__ham	Smith waste da.i wanna gayle.
__label__ham	Not tonight mate. Catching up on some sleep. This is my new number by the way. 
__label__ham	I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.
__label__ham	Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear.
__label__ham	I sent you  &lt;#&gt;  bucks
__label__ham	Jus finish blowing my hair. U finish dinner already?
__label__ham	"we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon \""ham"""
__label__ham	Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...
__label__ham	I know where the  &lt;#&gt;  is, I'll be there around 5
__label__ham	Wot u up 2? Thout u were gonna call me!! Txt bak luv K
__label__ham	I dont want to hear philosophy. Just say what happen
__label__ham	If I die I want u to have all my stuffs.
__label__spam	Jgyfjybfhtcdh
__label__ham	Aah bless! How's your arm?
__label__spam	Sedfxghvhjbhkj
__label__spam	kdrnf,xdfm sekrnbflksejnrlshrlfise rfkfblsekjbrg
__label__ham	I am getting threats from your sales executive Shifad as i raised complaint against him. Its an official message.
__label__ham	Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... 
__label__ham	THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION? IS FRAN STILL WITH BOYF? IVE GOTTA INTERVIW 4 EXETER BIT WORRIED!x
__label__ham	Wat would u like 4 ur birthday?
__label__spam	Dhflhodgpksdjnfg xhdudfhifuaw ihaesfawefoweudhrg
__label__ham	Thanks, I'll keep that in mind
__label__ham	Huh y lei...
__label__ham	How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.IÃ¥Ãm knackered and iÃ¥Ãm dreading work tonight. What are thou upto tonight. X
__label__ham	Now only i reached home. . . I am very tired now. . I will come tomorro
__label__spam	Jiselrjflisejnijerifnsr
__label__spam	Qihiewhfihbfhvk
__label__ham	Thankyou so much for the call. I appreciate your care.
__label__ham	I don,t think so. You don't need to be going out that late on a school night. ESPECIALLY when the one class you have is the one you missed last wednesday and probably failed a test in on friday
__label__ham	Ummma.will call after check in.our life will begin from qatar so pls pray very hard.
__label__spam	mnbv
__label__ham	Do u hav any frnd by name ashwini in ur college?
__label__ham	Carry on not disturbing both of you
__label__ham	Ya very nice. . .be ready on thursday
__label__ham	No plans yet. What are you doing ?
__label__ham	"\I;m reaching in another 2 stops.\"""""
__label__ham	Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.
__label__ham	I am going to film 2day da. At 6pm. Sorry da.
__label__ham	2 and half years i missed your friendship:-)
__label__ham	Oh is it! Which brand?
__label__ham	Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy
__label__ham	Gudnite....tc...practice going on
